Nombre,66
Apellido,9_56
Edad,18
Sexo,Masculino
Antecendente neurologico?,No
Toma alguna medicacion?,No
Trabaja?,No
Horas de sueño la noche anterior?,7
Dibujar,Alta preferencia de mano derecha
Arrojar un objeto,Alta preferencia de mano derecha
Escribir,Alta preferencia de mano derecha
Usar tijeras,Alta preferencia de mano derecha
Usa un cepillo de diente,Alta preferencia de mano derecha
Usar una cuchara,Alta preferencia de mano derecha
Usar una escoba (La mano que va arriba),Alta preferencia de mano derecha
Encender un fósforo,Alta preferencia de mano derecha
Abrir una caja (La mano que abre la caja),Alta preferencia de mano derecha
SYSTEM
System,Windows
Node,u-76627f80a4294
Release,XP
Version,5.1.2600
Machine,x86
"Processor,""x86 Family 18 Model 1 Stepping 0, AuthenticAMD"""
Screen Width,1280
Screen Height,720

Estimulos
Imagenes
ETAPA DE TEST
"Num Trial,""Calidad respuesta (1:correcto, 0:error)"",Tiempo Resp,Prime,Target,Categoria,Tecla presionada (vacio si no se presiono),Tecla para responder afirmativamente,Tiempo de aparicion del prime"
112,1,0.47962995296893496,escarabajo,leon,wra,lctrl,lctrl,0.03338217566761159
113,1,0.4983449013770951,cuchara,cigarrillo,wro,rctrl,lctrl,0.03337686773011228
114,1,0.4621651634497539,burro,caballo,sra,lctrl,lctrl,0.033386086779501056
115,0,0.4290131846364602,tigre,leon,sra,rctrl,lctrl,0.033481629649031674
116,1,0.4554031308443882,taza,cabra,nr,lctrl,lctrl,0.0334064804328591
117,1,0.591811808483726,rinoceronte,tenedor,nr,rctrl,lctrl,0.033388880430720747
118,0,0.2948936247476013,peine,tornillo,wro,lctrl,lctrl,0.03339279154261021
119,1,0.5307610324780399,chancho,tornillo,nr,rctrl,lctrl,0.03339390900237049
120,1,0.5739092538296973,puerta,mono,nr,lctrl,lctrl,0.03335256296577427
121,1,0.4362375665059517,cama,mono,nr,lctrl,lctrl,0.03340675979779917
122,1,0.49389321827220556,mariposa,vaso,nr,rctrl,lctrl,0.0333631788389539
123,1,0.3340052995563383,aguila,mono,wra,lctrl,lctrl,0.03339446773225063
124,1,0.3784592734546095,silla,mesa,sro,rctrl,lctrl,0.033527445527397504
125,1,0.45428650848134566,mosca,zorro,wra,lctrl,lctrl,0.033241375649595284
126,1,0.3586277026834068,jirafa,cebra,sra,lctrl,lctrl,0.033380778842001746
127,1,0.40637678811162914,cocodrilo,cigarrillo,nr,rctrl,lctrl,0.03340480424139969
128,1,0.4207308470777207,tuerca,gato,nr,lctrl,lctrl,0.033372677253282745
129,1,0.5478604124264166,gorila,mono,sra,lctrl,lctrl,0.03339335027249035
130,1,0.34486366283999814,cama,mono,nr,lctrl,lctrl,0.03340759789352887
131,1,0.38279865178355976,serrucho,caballo,nr,lctrl,lctrl,0.03338245503255166
132,1,0.4786569242742189,cuchillo,tenedor,sro,rctrl,lctrl,0.03340173122614942
133,1,0.5286892607855407,oso,olla,nr,rctrl,lctrl,0.033377426460901916
134,1,0.38316881056198326,arana,caballo,wra,lctrl,lctrl,0.03339362963743042
135,1,0.5998712126820465,gallo,cigarrillo,nr,rctrl,lctrl,0.033383013763341296
136,1,0.41592437027611595,tuerca,gato,nr,lctrl,lctrl,0.033385807414560986
137,1,0.49892765700678865,taza,cabra,nr,lctrl,lctrl,0.03337379471395252
138,1,0.4443422278527578,cuchara,cigarrillo,wro,rctrl,lctrl,0.0333983788441401
139,1,0.3785964417265859,perro,gato,sra,lctrl,lctrl,0.033377985190782056
140,1,0.4440975040124613,bowl,caballo,nr,lctrl,lctrl,0.03339390900237049
141,1,0.5580198041925541,camello,zapato,nr,rctrl,lctrl,0.03340983281395893
142,1,0.4232476473962379,aguila,mono,wra,lctrl,lctrl,0.03340033440053958
143,1,0.47960760375917744,pava,zorro,nr,lctrl,lctrl,0.03341681694109866
144,1,0.4922983228307203,pinguino,clavo,nr,rctrl,lctrl,0.03340675979779917
145,1,0.6637765414325258,media,olla,wro,rctrl,lctrl,0.033413743925848394
146,1,0.5779734575198745,conejo,clavo,nr,rctrl,lctrl,0.03333580105845613
147,1,0.5851112362051936,zorrino,zorro,sra,lctrl,lctrl,0.03340201059018
148,1,0.4691428659234589,candado,cebra,nr,lctrl,lctrl,0.03337630900023214
149,1,0.4502133651067197,tortuga,tornillo,nr,rctrl,lctrl,0.03336150264931348
150,1,1.00971464250415,sombrero,tenedor,wro,rctrl,lctrl,0.03339418836822006
151,1,0.47886505128462886,jirafa,cebra,sra,lctrl,lctrl,0.03339307090664079
152,1,0.435229617171899,silla,mesa,sro,rctrl,lctrl,0.033428829641707125
153,1,0.3608313347085641,raton,cabra,wra,lctrl,lctrl,0.03339362963743042
154,1,0.39211687518945837,escarabajo,leon,wra,lctrl,lctrl,0.03338496931883128
155,1,0.38963639233497815,gallina,olla,nr,rctrl,lctrl,0.033383572493221436
156,1,0.28770025240646646,escritorio,leon,nr,lctrl,lctrl,0.03321483596391772
157,1,0.6376788111338101,puerta,mono,nr,lctrl,lctrl,0.03339726138347032
158,1,0.4325412866719489,oveja,cabra,sra,lctrl,lctrl,0.03338832169993111
159,1,0.42473973647520324,canguro,mesa,nr,rctrl,lctrl,0.033383851858161506
160,1,0.3441306087779594,jarra,cabra,nr,lctrl,lctrl,0.03347939472678263
161,1,0.41135060461601824,sarten,olla,sro,rctrl,lctrl,0.03336569312523352
162,1,0.6144490431051963,bota,zapato,sro,rctrl,lctrl,0.03340508360633976
163,1,0.4674638815831713,cisne,pato,sra,lctrl,lctrl,0.033379940747181536
164,1,0.5844281884983502,chancho,tornillo,nr,rctrl,lctrl,0.033359826458763564
165,1,0.4376112047757488,destornillador,tornillo,sro,rctrl,lctrl,0.033476601076472434
166,1,0.39441158024419565,pincel,pato,nr,lctrl,lctrl,0.03340508360633976
167,1,0.6168920910331508,sobre,gato,nr,lctrl,lctrl,0.033386645509381196
168,0,0.7113300712808268,copa,pato,nr,rctrl,lctrl,0.033381058206941816
169,1,1.1656213289679727,rinoceronte,tenedor,nr,rctrl,lctrl,0.033379382017301396
170,1,0.44126949095516466,mosca,zorro,wra,lctrl,lctrl,0.033380499477061676
171,1,0.5156102242035558,abeja,gato,wra,lctrl,lctrl,0.03338971852645045
172,1,0.4664109544646635,elefante,mesa,nr,rctrl,lctrl,0.03339558519292041
173,1,0.5246714317036094,pipa,cigarrillo,sro,rctrl,lctrl,0.033242493111174554
174,1,0.49026147177937673,llave,zapato,wro,rctrl,lctrl,0.03340675979779917
175,1,0.4386040683948522,hormiga,pato,wra,lctrl,lctrl,0.03339362963743042
176,1,0.40992276951328677,tigre,leon,sra,lctrl,lctrl,0.033372677253282745
177,1,0.6269377811986487,ciervo,tenedor,nr,rctrl,lctrl,0.03340061376547965
178,1,0.6466874979905697,hacha,vaso,wro,rctrl,lctrl,0.03336345820571296
179,1,0.4409149766233895,lapiz,zorro,nr,lctrl,lctrl,0.03335898836303386
180,1,0.45566657214840234,sapo,cebra,wra,lctrl,lctrl,0.03334697566424438
181,1,0.4737353490454552,avestruz,zapato,nr,rctrl,lctrl,0.033410391542929574
182,1,0.32424679673022183,burro,caballo,sra,lctrl,lctrl,0.033243051841054694
183,1,0.49971490790085227,pinza,mesa,wro,rctrl,lctrl,0.033382175666702096
184,1,0.44046966863061243,regla,clavo,wro,rctrl,lctrl,0.033388321700840606
185,1,0.4725117298421537,ardilla,vaso,nr,rctrl,lctrl,0.033359826458763564
186,1,0.47394291732598504,peine,tornillo,wro,rctrl,lctrl,0.033382734396582237
187,1,0.37857185759639833,ventana,cebra,nr,lctrl,lctrl,0.033382175668521086
188,1,0.3977206600284262,cocodrilo,cigarrillo,nr,rctrl,lctrl,0.03337854392157169
189,1,0.5303724356035673,mariposa,vaso,nr,rctrl,lctrl,0.03339167408194044
190,1,0.5639887192373862,martillo,clavo,sro,rctrl,lctrl,0.033372118523402605
191,1,0.4395360304170026,botella,vaso,sro,rctrl,lctrl,0.03310364864773874
192,1,0.524085044327876,tijera,leon,nr,lctrl,lctrl,0.033385528049620916
193,1,0.782831337501193,tigre,leon,sra,lctrl,lctrl,0.033384410588041646
194,1,0.7254237619581545,arana,caballo,wra,lctrl,lctrl,0.033438886785006616
195,1,0.5150299828619609,sombrero,tenedor,wro,rctrl,lctrl,0.03340201059108949
196,0,0.43557407435946516,pincel,pato,nr,rctrl,lctrl,0.03335898836303386
197,1,0.5110906553763925,chancho,tornillo,nr,rctrl,lctrl,0.03338999789048103
198,1,0.4609778617104894,hormiga,pato,wra,lctrl,lctrl,0.03338524868377135
199,1,0.6275630003256083,camello,zapato,nr,rctrl,lctrl,0.03340536297218932
200,1,0.6387973890541616,lapiz,zorro,nr,lctrl,lctrl,0.0333830137624318
201,1,0.4862145887273073,hacha,vaso,wro,rctrl,lctrl,0.03337798518987256
202,1,0.49356356743737706,elefante,mesa,nr,rctrl,lctrl,0.03336848677645321
203,1,0.37519712700850505,candado,cebra,nr,lctrl,lctrl,0.033359826458763564
204,1,0.5313049563574168,aguila,mono,wra,lctrl,lctrl,0.0333712804276729
205,1,0.46476521457225317,cocodrilo,cigarrillo,nr,rctrl,lctrl,0.033193045484949835
206,1,0.49005446222872706,escarabajo,leon,wra,lctrl,lctrl,0.03340759789352887
207,1,0.4541253148090618,pinguino,clavo,nr,rctrl,lctrl,0.03340731852767931
208,1,0.8986795807850285,rinoceronte,tenedor,nr,rctrl,lctrl,0.03339837884595909
209,1,0.5382617064460646,media,olla,wro,rctrl,lctrl,0.03341178837035841
210,1,0.6143702621429838,oso,olla,nr,rctrl,lctrl,0.03337351534901245
211,1,0.4250615650871623,gallina,olla,nr,rctrl,lctrl,0.033364855031322804
212,1,0.4067212452973763,gallo,cigarrillo,nr,rctrl,lctrl,0.033358708999003284
213,1,0.46845423091508565,tuerca,gato,nr,lctrl,lctrl,0.03339195344597101
214,0,0.4497071555178991,serrucho,caballo,nr,rctrl,lctrl,0.033388321700840606
215,1,0.5145575764527166,abeja,gato,wra,lctrl,lctrl,0.03333328677217651
216,1,0.5191335770323349,mariposa,vaso,nr,rctrl,lctrl,0.03339027725633059
217,1,0.5624658999950043,taza,cabra,nr,lctrl,lctrl,0.03339642328865011
218,1,0.4562484896832757,burro,caballo,sra,lctrl,lctrl,0.03339614392461954
219,1,0.5473695679193042,botella,vaso,sro,rctrl,lctrl,0.033382734396582237
220,1,0.41115812205134716,pinza,mesa,wro,rctrl,lctrl,0.03336513439535338
221,1,0.5517139748208137,gorila,mono,sra,lctrl,lctrl,0.03339642328865011
222,1,0.6619402745309344,peine,tornillo,wro,rctrl,lctrl,0.033364855029503815
223,1,0.9160591639429185,regla,clavo,wro,rctrl,lctrl,0.033383851858161506
224,1,0.5077385533641063,sobre,gato,nr,lctrl,lctrl,0.03331009946850827
225,1,0.48177938816115784,pava,zorro,nr,lctrl,lctrl,0.03328523597338062
226,1,0.272610345728026,martillo,clavo,sro,rctrl,lctrl,0.033388880430720747
227,1,0.4842330519659299,raton,cabra,wra,lctrl,lctrl,0.033384410589860636
228,1,0.4249352920560341,ventana,cebra,nr,lctrl,lctrl,0.033374912174622295
229,1,0.3475947362021543,puerta,mono,nr,lctrl,lctrl,0.0334064804319496
230,1,0.42354852362586826,canguro,mesa,nr,rctrl,lctrl,0.033372118523402605
231,1,0.6959873391733709,conejo,clavo,nr,rctrl,lctrl,0.0333640169355931
232,1,0.3410955861709226,pipa,cigarrillo,sro,rctrl,lctrl,0.03340536297218932
233,1,0.4617606427618739,ardilla,vaso,nr,rctrl,lctrl,0.033378823285602266
234,1,0.3945674659753422,silla,mesa,sro,rctrl,lctrl,0.03338022011121211
235,1,0.49007876699397457,sarten,olla,sro,rctrl,lctrl,0.03336736931669293
236,1,0.37264512668480165,jarra,cabra,nr,lctrl,lctrl,0.03336792804657307
237,1,0.38979646854568273,mosca,zorro,wra,lctrl,lctrl,0.033354239156324184
238,1,0.46192546818201663,cama,mono,nr,lctrl,lctrl,0.03335284233071434
239,1,0.5593046043559298,cuchara,cigarrillo,wro,rctrl,lctrl,0.0334958772691607
240,1,0.5241708094199566,tijera,leon,nr,lctrl,lctrl,0.03335731217339344
241,1,0.44763314890406036,escritorio,leon,nr,lctrl,lctrl,0.033377705825841986
242,1,0.5735491521973017,copa,pato,nr,lctrl,lctrl,0.033383851858161506
243,1,0.4415969068686536,cisne,pato,sra,lctrl,lctrl,0.03338468995389121
244,1,0.527978555934169,sapo,cebra,wra,lctrl,lctrl,0.03339223281182058
245,1,0.5081735248477344,bowl,caballo,nr,lctrl,lctrl,0.033414302655728534
246,1,0.5361946839602751,avestruz,zapato,nr,rctrl,lctrl,0.033368766142302775
247,1,0.5889399351017346,destornillador,tornillo,sro,rctrl,lctrl,0.03340592170206946
